DestinationPort,FlowDuration,TotalFwdPackets,TotalBackwardPackets,TotalLengthOfFwdPackets,TotalLengthOfBwdPackets,FwdPacketLengthMax,FwdPacketLengthMin,FwdPacketLengthMean,FwdPacketLengthStd,BwdPacketLengthMax,BwdPacketLengthMin,BwdPacketLengthMean,BwdPacketLengthStd,FlowBytesPerSecond,FlowPacketsPerSecond,FlowIATMean,FlowIATStd,FlowIATMax,FlowIATMin,FwdIATTotal,FwdIATMean,FwdIATStd,FwdIATMax,FwdIATMin,BwdIATTotal,BwdIATMean,BwdIATStd,BwdIATMax,BwdIATMin,FwdPSHFlags,BwdPSHFlags,FwdURGFlags,BwdURGFlags,FINFlagCount,SYNFlagCount,RSTFlagCount,PSHFlagCount,ACKFlagCount,URGFlagCount,CWEFlagCount,ECEFlagCount,FwdHeaderLength,BwdHeaderLength,FwdPacketsPerSecond,BwdPacketsPerSecond,MinPacketLength,MaxPacketLength,PacketLengthMean,PacketLengthStd,PacketLengthVariance,DownUpRatio,AveragePacketSize,AvgFwdSegmentSize,AvgBwdSegmentSize,FwdAvgBytesPerBulk,FwdAvgPacketsPerBulk,FwdAvgBulkRate,BwdAvgBytesPerBulk,BwdAvgPacketsPerBulk,BwdAvgBulkRate,SubflowFwdPackets,SubflowFwdBytes,SubflowBwdPackets,SubflowBwdBytes,InitWinBytesForward,InitWinBytesBackward,ActiveMean,ActiveStd,ActiveMax,ActiveMin,IdleMean,IdleStd,IdleMax,IdleMin,ActDataPktFwd,MinSegSizeForward,Protocol,Label
80,4486,618,7,32245,462,429,77,253,90,421,46,233.5,44,281680,2218,9644,1813,27094,3,34914,4543,4345,22442,96,18623,1811,387,8144,87,0,1,0,0,1,148,1,0,5,0,0,0,22,24,29,53,43,1344,693.5,73,5329,3,147,428,472,2745,52,6818,7419,9,8274,44,1670,46,568,39012,28888,41591,9149,164666,567,35967,4630,307888,532,4,52,6,DDoS
21,39514,29,47,4523,7396,1094,82,588,22,624,75,349.5,72,17344,41,9078,4047,38064,45,87186,1616,949,8687,97,26899,6809,1314,44619,8,1,0,0,0,1,0,0,12,23,0,0,0,59,31,47,24,64,1083,573.5,124,15376,2,820,305,206,2217,28,3187,1726,87,4216,21,4148,24,1807,14510,50905,31149,5551,439010,667,59769,9678,188982,878,31,68,6,FTP-Patator
80,12368,62,85,5031,17695,858,98,478,31,1493,91,792,36,29871,425,8298,1114,13797,75,59321,6143,3124,3611,35,82550,4698,713,23274,94,1,0,0,0,1,0,1,17,16,0,0,0,47,55,59,68,59,1203,631,167,27889,3,386,359,849,8125,4,7705,8397,68,36,6,2132,22,3428,11111,41561,21750,458,376928,913,61863,5384,248871,177,41,54,6,Web Attack - XSS
80,47067,59,85,39988,21413,1185,93,639,20,1035,57,546,69,20445,372,8686,3548,37982,35,42182,8691,1987,33459,86,77134,343,1847,14312,20,0,0,0,0,1,1,0,5,15,0,0,0,56,47,83,17,43,1483,763,145,21025,4,186,282,166,1442,46,7680,7435,60,82,47,4979,18,967,28112,55921,25671,6535,107032,708,55941,8846,487185,9,17,98,6,Web Attack - XSS
80,10850,96,18,33871,7564,232,91,161.5,16,696,64,380,79,43604,414,9266,2751,16655,10,83049,8305,873,1725,91,96542,5103,921,40891,96,1,1,0,0,0,1,0,5,19,0,0,0,26,48,91,82,73,1482,777.5,149,22201,9,504,317,647,1159,19,3113,9916,35,9966,35,3402,22,1934,14404,45344,14428,6973,28534,757,5283,9417,98745,676,28,75,6,Web Attack - XSS
64478,319148,56,24,6977,9297,1125,66,595.5,86,834,75,454.5,87,1667,42,9286,4542,20880,30,43281,2445,1446,21857,20,25164,1780,4891,35173,60,1,1,0,0,1,1,0,2,0,0,0,0,56,39,24,87,90,1395,742.5,53,2809,2,678,739,466,2769,25,4170,7202,95,5568,11,1555,39,2256,18473,57278,55533,2346,446416,391,22605,5623,220473,274,49,74,6,Bot
80,4117,599,4,68011,30,686,43,364.5,93,967,93,530,66,442742,1361,4300,848,48891,96,88193,5946,269,38038,80,70678,9640,841,39815,84,0,1,0,0,0,88,1,3,8,0,0,0,31,46,9,78,51,1011,531,80,6400,0,750,613,697,2433,12,4950,9671,24,8645,16,4869,8,4389,37972,65294,54818,7043,327439,434,14198,733,379534,764,34,90,6,DDoS
21,9298,25,61,18844,8794,514,46,280,53,624,86,355,63,19825,197,5119,4556,16979,11,37111,526,817,1064,48,99797,4267,2826,49285,81,0,1,0,0,0,1,0,46,22,0,0,0,50,57,82,39,61,1489,775,183,33489,0,404,159,595,6905,88,1638,250,67,6460,19,2701,32,2980,39812,56993,73910,974,185295,714,94957,754,25972,937,47,54,6,FTP-Patator
230,48014,44,10,1990,4258,1372,63,717.5,33,1370,51,710.5,33,6569,90,6248,965,20055,99,52234,8816,2206,13579,88,7354,4657,1607,44248,87,1,0,0,0,1,1,1,1,6,0,0,0,21,28,83,82,43,1297,670,163,26569,9,817,707,894,7349,19,3190,665,52,6057,41,3319,9,2552,59084,25797,5211,5285,225282,211,51453,1652,298301,815,33,21,6,Infiltration
36792,42,3,0,76,80,1136,50,593,58,317,72,194.5,35,227,107,5227,1542,1978,17,71424,2524,2897,11968,83,27981,1714,2594,38527,91,0,0,0,0,0,1,1,3,6,0,0,0,25,58,31,58,68,1129,598.5,67,4489,3,684,231,482,8576,88,5705,7652,10,5194,39,2627,30,652,12217,33638,32856,4005,281196,76,99066,1481,451088,9,4,43,6,PortScan
54370,70,4,0,89,47,1279,82,680.5,67,221,82,151.5,13,682,186,6621,132,26709,30,52279,5679,2578,5944,93,33423,8290,2604,24512,70,1,0,0,0,0,1,1,4,2,0,0,0,58,59,2,59,67,1443,755,62,3844,1,751,460,266,5283,41,3837,7227,62,1282,7,3065,29,4960,22006,15895,57269,6905,459373,745,33066,5777,438343,794,24,97,6,PortScan
80,581,261,7,52615,803,783,67,425,85,672,86,379,97,138216,1499,3465,2059,41543,31,23210,1119,2841,13354,18,5078,7646,4410,19360,60,0,1,0,0,1,190,0,0,6,0,0,0,43,33,54,10,86,1072,579,144,20736,8,924,836,609,709,59,2628,339,67,7530,42,2335,24,3956,46124,41551,81759,1714,384410,834,21951,8477,13510,742,35,93,6,DoS Hulk
80,3170,856,5,61532,419,922,96,509,11,846,76,461,44,138627,1876,7997,3552,48653,56,80115,3948,821,39047,64,69654,5449,403,8488,68,0,1,0,0,1,110,1,4,0,0,0,0,45,45,68,28,93,1361,727,63,3969,0,930,223,994,5875,54,4052,5231,23,6760,17,3070,5,1617,64357,16711,18660,2234,39324,339,10159,8515,105803,832,2,48,6,DDoS
172,98369,33,29,4858,2146,1280,81,680.5,52,740,80,410,69,9407,97,7520,4170,15088,80,85540,2490,1226,25534,78,75109,2896,3142,2848,16,0,0,0,0,1,1,1,2,3,0,0,0,36,22,47,31,50,1064,557,121,14641,3,320,824,419,2269,46,979,3829,20,9271,15,2518,19,3172,48055,56939,95712,156,90677,458,74368,7560,110541,875,13,47,6,Infiltration
10276,425022,36,86,5062,8100,752,73,412.5,19,337,97,217,11,1569,23,5085,354,8350,59,5657,8806,777,16936,81,42890,4090,4754,26241,95,1,1,0,0,0,1,0,0,1,0,0,0,50,32,45,36,69,1488,778.5,115,13225,2,799,382,904,4242,47,1098,9173,30,123,33,1835,19,4785,61148,54379,25191,7718,467242,692,25687,8200,25961,876,22,60,6,Bot
80,38706,29,11,41093,38933,1449,43,746,74,160,84,122,57,7195,305,5008,4321,29281,90,92357,2055,4159,14545,14,94445,5414,3132,10492,25,1,0,0,0,0,1,1,13,5,0,0,0,32,28,23,13,66,1300,683,103,10609,3,930,125,819,3993,93,7149,2485,67,1090,18,535,49,3337,20357,51077,3072,8911,130398,378,94158,9449,440088,858,11,54,6,Web Attack - XSS
33708,494709,53,62,6397,1287,976,71,523.5,13,892,51,471.5,60,3171,25,3618,4898,49088,9,92249,3785,4536,48495,56,41043,5345,4607,25546,24,0,0,0,0,0,0,0,1,5,0,0,0,36,26,89,36,49,1257,653,67,4489,5,609,445,330,3447,84,2645,7692,80,8410,14,847,28,343,51871,48714,84028,4209,389594,259,55376,5419,220570,78,3,74,6,Bot
119,14474,12,37,1085,2197,760,81,420.5,40,1144,84,614,87,4144,50,269,4245,41511,81,31781,6682,1641,45299,72,35797,4747,3794,35455,95,1,0,0,0,0,1,1,0,1,0,0,0,54,46,37,71,77,1109,593,151,22801,6,728,235,471,9479,67,3305,797,88,3487,6,3163,39,2997,42769,27055,27936,2733,161622,75,76367,2116,211841,813,13,50,6,BENIGN
21,15570,21,50,6194,17197,647,61,354,91,941,96,518.5,95,19541,40,112,2838,23657,57,99868,9322,2565,4941,28,1248,5589,3711,44326,99,0,1,0,0,0,1,0,23,31,0,0,0,54,26,58,41,63,1335,699,161,25921,2,573,269,132,4016,56,515,307,41,7162,11,2399,6,3822,42752,60657,65650,3049,323326,403,73433,9352,58956,231,15,39,6,FTP-Patator
141,44206,44,26,3481,3016,984,47,515.5,45,1416,70,743,18,8158,17,415,1752,39941,26,93721,3565,662,9041,34,70615,3468,999,38029,96,1,1,0,0,1,0,1,0,7,0,0,0,44,47,52,26,40,1318,679,190,36100,8,635,215,282,2719,54,4350,2046,60,1031,47,3776,36,4324,19986,38234,62012,5097,23790,628,94356,158,59909,177,7,58,6,BENIGN
60049,455974,60,30,7760,6310,1169,45,607,16,794,76,435,37,2539,45,6557,697,5956,35,13569,7950,3711,30850,73,67071,9798,1048,37584,82,1,1,0,0,1,0,0,1,9,0,0,0,55,35,45,87,82,1040,561,128,16384,8,668,741,129,4256,54,258,9098,6,3927,43,3173,8,3505,22877,56852,73043,4739,210208,189,66221,3127,99427,891,13,64,6,Bot
80,38590,84,59,20069,41310,160,78,119,31,1041,60,550.5,97,20857,70,4133,4266,28248,62,86935,7018,2035,45479,67,2772,8649,3303,9375,10,1,0,0,0,1,1,1,5,13,0,0,0,45,26,84,9,69,1274,671.5,173,29929,8,479,848,782,8993,51,7918,648,95,7379,7,1691,32,120,18961,52293,12741,6158,35593,886,37851,9202,437344,317,47,75,6,Web Attack - XSS
47431,184175,91,39,9536,9434,119,50,84.5,92,1314,43,678.5,89,4477,29,5011,4695,3428,91,88761,5353,790,10836,64,84173,1441,542,29704,44,1,1,0,0,0,0,0,1,3,0,0,0,39,49,97,5,91,1269,680,164,26896,3,682,903,727,9710,93,4331,4044,68,7073,2,402,40,1408,19446,60403,86379,2374,383567,472,33749,5234,361325,67,10,88,6,Bot
115,73913,28,46,4101,831,443,73,258,87,985,86,535.5,36,3488,38,3228,1932,49009,91,84907,1216,2960,49564,34,40404,4089,3366,48065,41,1,0,0,0,1,0,1,3,0,0,0,0,30,35,1,78,97,1427,762,93,8649,1,829,437,634,2663,12,5816,325,19,4965,21,3391,30,4054,13494,43655,82138,560,88331,828,37408,1152,203282,119,26,30,6,Infiltration
21,29800,83,87,19583,15163,908,94,501,72,744,66,405,34,3262,47,2078,4431,13631,14,1768,7133,4943,18055,88,41680,3343,3191,44478,37,1,1,0,0,1,0,1,22,36,0,0,0,29,45,14,79,64,1216,640,94,8836,2,834,380,594,636,95,5585,3879,27,7090,16,4430,26,3291,38117,36149,93674,5181,362236,820,56702,4519,481967,566,20,55,6,FTP-Patator
5470,33595,23,64,1691,2559,251,54,152.5,86,1162,81,621.5,89,931,24,7172,2435,13445,86,58986,5797,2026,31595,69,62033,9787,1666,11019,6,0,1,0,0,0,1,0,2,9,0,0,0,48,55,67,96,81,1435,758,161,25921,9,527,499,703,3695,78,4701,9596,33,302,5,3285,13,3124,39588,47554,37881,1001,41948,168,7710,4500,183838,535,31,80,6,Bot
80,616,490,2,69679,523,807,42,424.5,57,945,88,516.5,61,197784,759,4132,4999,16480,14,34666,6162,4123,21948,24,12730,4943,664,32152,5,1,1,0,0,0,138,0,0,1,0,0,0,26,40,15,69,92,1040,566,139,19321,6,342,155,670,120,29,6996,3815,53,6889,34,4692,9,2239,54473,33604,73049,6776,476394,883,97507,6810,106534,175,9,52,6,DoS Hulk
96,91358,24,45,2964,2432,378,54,216,75,1186,52,619,21,5968,94,7146,1543,19815,44,97628,5226,3058,30447,69,96864,5396,2712,13064,92,1,1,0,0,1,0,0,1,1,0,0,0,45,56,53,78,42,1297,669.5,65,4225,1,597,914,973,6494,74,6218,4653,49,7694,34,1206,47,1638,25219,22060,14055,3424,437644,107,52241,4510,119277,471,18,21,6,BENIGN
80,4490,224,1,92820,286,984,63,523.5,81,1077,83,580,99,189143,3118,451,2353,37637,7,43732,6387,2854,49910,16,22309,5673,2773,28111,30,1,1,0,0,0,189,1,0,9,0,0,0,23,42,34,30,68,1267,667.5,132,17424,7,677,289,441,1850,4,4325,2510,99,9130,24,2590,21,3409,43496,51975,99338,6981,90919,153,67170,8988,490305,892,18,79,6,DDoS
219,21048,19,5,1603,3766,1328,81,704.5,39,887,87,487,43,1492,21,4012,4871,16321,40,45144,9461,2277,15232,15,41516,9173,108,12543,36,0,1,0,0,1,1,1,3,6,0,0,0,33,55,36,89,97,1320,708.5,132,17424,4,834,801,955,7350,16,3024,6100,87,5968,26,2613,7,4430,51488,14250,47911,2648,341207,499,44023,1038,35192,901,5,39,6,Infiltration
42143,85,2,1,183,40,421,64,242.5,73,1452,42,747,44,890,102,6882,4504,23311,80,49665,6793,3068,40935,89,87278,8312,2544,8467,30,1,0,0,0,0,1,0,3,3,0,0,0,32,39,50,1,43,1296,669.5,109,11881,7,870,640,714,6859,36,1385,937,56,5736,2,3625,48,2990,60088,39506,16960,6224,94426,603,4692,292,266269,683,4,92,6,PortScan
125,54216,28,16,1920,4316,887,63,475,78,559,66,312.5,47,1990,58,7949,4113,29453,16,81619,9431,3927,32367,8,80282,8260,1136,45838,15,1,0,0,0,1,1,1,2,6,0,0,0,50,52,52,77,94,1072,583,156,24336,9,552,141,159,2073,83,9547,3711,16,6691,26,2123,46,3466,52723,29622,20866,8446,297816,505,34168,4909,233914,711,21,28,6,BENIGN
438,41595,26,23,1723,2351,622,63,342.5,64,183,73,128,28,3551,30,1757,2846,30841,81,35049,1121,4518,49744,61,41514,1910,4555,40120,99,0,1,0,0,0,1,0,1,2,0,0,0,32,21,1,5,44,1194,619,183,33489,6,646,565,932,4392,1,8206,7050,58,3623,8,2191,4,2091,52026,54891,12667,4849,238936,849,8715,9930,402008,68,12,49,6,Infiltration
18519,27,2,0,82,75,796,95,445.5,64,1391,42,716.5,57,861,108,5292,712,47099,81,8577,4071,2712,39670,27,5318,9281,1366,6557,71,1,1,0,0,1,1,1,1,3,0,0,0,40,30,55,80,73,1052,562.5,70,4900,7,609,893,626,4725,51,2211,556,41,3918,36,1551,7,2155,17713,14925,61492,7488,156129,928,75183,4134,81285,204,17,59,6,PortScan
36724,26,2,0,179,32,869,64,466.5,68,1231,88,659.5,28,668,69,8188,2421,22524,35,47378,9753,3936,27719,35,19098,242,1194,26055,65,0,1,0,0,0,1,1,1,8,0,0,0,50,29,4,28,72,1237,654.5,110,12100,1,764,773,344,8789,70,3653,391,12,3050,29,2889,34,2921,45962,18214,50544,2320,337250,370,77959,6383,74473,189,42,28,6,PortScan
50293,308745,76,47,1368,6391,1409,99,754,63,1116,59,587.5,82,2502,29,420,4806,6572,14,84949,4239,3908,29656,88,12482,8043,2282,20938,17,0,1,0,0,0,1,1,4,8,0,0,0,44,24,4,22,46,1368,707,100,10000,1,779,913,783,906,58,4114,5669,18,4892,17,3028,27,1912,29631,14409,35333,4110,298848,746,69529,1871,365557,628,31,67,6,Bot
434,28,2,0,166,20,815,86,450.5,73,306,75,190.5,15,915,55,7279,267,20874,60,50009,4031,734,32937,37,61452,4736,1117,48698,47,1,1,0,0,1,1,1,1,3,0,0,0,24,27,33,84,66,1177,621.5,99,9801,9,766,533,800,4123,68,1552,4926,40,517,9,3583,40,2565,18370,21867,52617,3069,281695,861,87828,5628,27797,784,16,99,6,PortScan
80,4047,317,6,32295,312,758,57,407.5,87,1024,48,536,82,248145,3908,4744,4328,46257,74,55122,5232,2135,38081,58,80660,835,3685,41057,89,0,1,0,0,1,110,0,2,0,0,0,0,58,56,24,31,53,1267,660,193,37249,6,202,774,657,7239,34,5631,5904,46,2799,41,3381,9,2803,28144,64742,66041,2125,86729,49,77302,583,331619,832,9,66,6,DDoS
153,95575,42,18,1874,4907,472,72,272,96,471,41,256,44,4641,60,9075,1781,35305,96,41379,1459,803,36329,70,14443,9154,1182,25383,96,1,0,0,0,0,0,1,0,6,0,0,0,25,39,94,75,69,1181,625,56,3136,4,267,958,183,3508,85,7687,201,35,3177,24,1483,2,4750,53989,47847,35853,8870,115321,476,87593,4870,135345,689,19,26,6,BENIGN
80,19057,21,42,22178,34106,723,48,385.5,65,307,74,190.5,38,33453,134,4771,4201,13585,38,27371,3773,1709,30228,59,27779,8877,398,10462,52,0,1,0,0,0,0,0,13,7,0,0,0,59,31,87,5,64,1136,600,148,21904,9,196,776,206,7474,89,9331,2745,97,6187,22,2324,33,2686,62840,64196,14899,5753,179625,184,4961,5315,388855,112,38,65,6,Web Attack - XSS
80,3173,433,4,14859,618,670,79,374.5,61,111,49,80,85,487448,4261,9279,2431,4289,23,35124,7651,1481,9624,90,90954,1027,4155,44000,10,1,1,0,0,1,114,0,1,6,0,0,0,58,27,74,98,98,1299,698.5,52,2704,0,933,949,978,9087,80,2752,3275,16,3299,23,945,49,4538,31827,8917,40018,3425,14561,201,93329,4566,239755,529,48,83,6,DDoS
35627,53,4,0,131,45,1056,97,576.5,81,984,75,529.5,83,929,174,9932,2514,25852,22,3547,1271,3561,27190,86,94831,6360,2458,9716,77,0,0,0,0,0,1,1,1,6,0,0,0,20,38,44,89,56,1156,606,53,2809,7,519,741,980,740,3,9598,1227,5,5144,21,423,19,987,21667,31053,44945,5176,37135,198,83872,9534,56158,65,47,97,6,PortScan
80,4934,242,5,52905,345,1495,72,783.5,65,124,86,105,33,288292,3048,8244,3180,38225,88,38061,9591,591,15493,89,17368,8374,4238,46746,45,0,1,0,0,0,64,1,4,3,0,0,0,30,23,26,48,53,1172,612.5,175,30625,5,432,161,135,7484,53,3725,8748,74,5280,17,1103,45,1212,53427,36601,34759,1397,342980,651,5226,6939,137642,419,32,60,6,DDoS
80,4213,627,2,59422,370,1089,79,584,78,1135,45,590,69,420602,3339,1916,1703,19515,78,83655,8370,1311,47011,26,4394,8321,1149,4473,3,1,0,0,0,1,191,0,3,6,0,0,0,39,21,81,15,40,1060,550,58,3364,7,995,856,158,8904,59,97,5560,88,4465,4,965,12,3067,65499,12390,81292,152,274767,448,88935,9014,169613,191,36,32,6,DDoS
167,82732,36,7,4162,4804,751,41,396,48,417,99,258,62,6883,99,6133,625,47046,74,63002,4288,3699,42267,40,11919,2287,3951,22308,49,1,1,0,0,0,1,1,0,8,0,0,0,25,51,20,85,92,1281,686.5,136,18496,5,205,370,660,5118,23,649,1665,28,5866,1,2262,33,408,12346,64735,88650,3861,442920,813,16174,4038,218236,581,41,22,6,Infiltration
24126,288371,59,83,1815,8016,691,48,369.5,90,800,80,440,78,1064,21,9644,4522,10678,61,3186,4891,3591,45391,31,60677,4502,869,39669,78,0,0,0,0,0,1,0,0,0,0,0,0,51,23,84,61,44,1398,721,72,5184,9,542,509,626,4903,4,9024,1498,73,7122,39,3242,9,4462,60843,29814,79156,3012,42759,743,68247,4576,137043,951,19,94,6,Bot
291,56716,12,31,4160,4115,1304,64,684,36,1194,83,638.5,46,9769,90,8142,113,16968,89,24938,5612,387,28215,56,40579,6461,3484,15382,99,1,1,0,0,1,0,0,0,0,0,0,0,43,41,29,66,59,1101,580,75,5625,5,184,245,204,1385,56,9591,916,48,1822,3,1511,19,4696,29748,25623,6254,1765,178896,569,91505,358,10759,769,47,29,6,Infiltration
21,48520,25,50,8460,8380,780,48,414,87,939,50,494.5,22,7784,83,1237,2615,35722,2,6549,9794,3904,9128,10,94836,6780,3694,34816,68,0,0,0,0,1,1,0,34,21,0,0,0,43,35,41,60,64,1334,699,195,38025,6,952,961,660,8014,15,3613,355,83,9391,12,168,23,651,41505,20037,95505,7393,313732,618,19875,9036,149806,411,34,67,6,FTP-Patator
157,90259,32,38,1989,1195,488,74,281,18,628,66,347,71,7418,69,584,1828,38064,6,34388,9994,4607,11468,49,42859,3465,3718,11064,5,0,0,0,0,1,0,0,3,0,0,0,0,35,28,1,45,96,1044,570,65,4225,9,861,570,746,5716,13,6979,188,31,876,42,1658,33,368,16255,23984,48146,1319,85991,104,19724,107,212091,195,20,67,6,BENIGN
80,1577,910,9,46142,583,1366,46,706,77,1235,96,665.5,10,59850,848,6598,2655,15985,80,5837,9793,990,2473,74,26313,4499,4161,3177,8,0,0,0,0,0,72,0,0,1,0,0,0,55,52,10,2,95,1084,589.5,145,21025,9,953,821,359,6116,37,5149,7985,76,1648,16,4176,4,1438,61707,44602,3459,5513,136313,504,3440,2787,87136,648,47,80,6,DDoS
80,3382,517,3,34008,578,1179,48,613.5,33,1199,62,630.5,92,476764,3255,1445,4627,26988,13,45483,631,4300,20675,51,55082,6719,4890,36762,66,0,0,0,0,1,162,1,3,5,0,0,0,23,22,64,1,73,1105,589,159,25281,2,417,629,135,5786,69,3448,24,20,8681,49,1616,40,3361,10218,11681,67156,2453,487788,242,34310,2756,478160,837,30,68,6,DDoS
80,37741,73,86,13788,33826,975,41,508,46,558,54,306,53,30082,211,264,1666,5139,80,41250,9778,2456,20264,34,51455,3020,4686,13461,78,0,1,0,0,0,1,1,7,5,0,0,0,33,57,8,32,86,1071,578.5,152,23104,1,302,579,533,2795,23,4341,1543,32,6287,15,1305,41,2876,8570,8436,2142,4833,68381,574,27615,3225,261061,685,17,69,6,Web Attack - XSS
80,2672,250,5,39394,66,266,81,173.5,80,572,95,333.5,37,371167,1487,331,645,47864,22,96957,3935,4849,33254,14,6433,4377,3236,19415,3,0,0,0,0,0,57,0,1,0,0,0,0,44,52,4,94,76,1235,655.5,163,26569,3,317,957,956,2487,79,4662,2966,50,4171,30,1985,38,4768,21979,38594,6326,7418,287200,859,80240,8680,26365,489,44,54,6,DoS Hulk
141,92194,35,12,3726,2554,692,87,389.5,16,1154,92,623,91,1425,89,8995,2263,5235,91,54707,571,4128,23578,28,85362,1988,1766,15155,80,1,0,0,0,0,1,1,3,6,0,0,0,22,44,13,71,50,1224,637,55,3025,1,794,455,944,3163,3,8472,5447,91,4069,19,2836,11,2077,47265,22205,26800,1621,273497,966,15446,7127,327473,820,48,50,6,Infiltration
80,10819,34,59,43982,26690,1259,60,659.5,11,1377,44,710.5,66,33457,110,6884,1521,16060,74,94009,8655,3063,37029,10,79170,7482,4239,6179,89,0,1,0,0,1,0,1,18,6,0,0,0,48,57,78,34,93,1275,684,54,2916,0,789,881,247,3325,24,2823,1189,98,4723,30,3589,32,2426,55528,46630,1626,6332,334522,646,59957,5465,229810,77,37,83,6,Web Attack - XSS
230,69997,31,26,3892,3312,385,77,231,16,170,95,132.5,33,2684,13,8906,1966,9358,33,71808,7078,3050,27700,22,29678,7191,512,1603,14,1,0,0,0,0,0,1,4,7,0,0,0,53,33,7,11,83,1152,617.5,74,5476,6,133,294,968,7881,82,8894,7026,58,3976,46,1824,48,1101,41079,37103,14505,4358,405047,803,37304,8698,246694,292,38,73,6,Infiltration
376,90050,48,41,2139,2139,892,59,475.5,27,503,69,286,42,1999,82,6739,1803,24632,77,34657,1272,1132,42239,50,71583,4897,894,23696,9,0,0,0,0,0,1,1,0,1,0,0,0,26,45,90,67,51,1037,544,183,33489,9,923,989,520,9279,40,5586,8048,48,8833,33,3163,14,2699,20592,47860,44751,5486,363302,420,68417,9740,207559,249,17,36,6,Infiltration
283,41183,21,32,678,4367,1317,68,692.5,28,1001,61,531,52,9071,93,2411,170,4137,66,34180,7286,2569,27144,17,56990,7507,2803,12220,68,1,0,0,0,0,1,1,1,5,0,0,0,26,20,61,79,55,1313,684,154,23716,6,807,874,347,2088,47,3052,9684,15,1696,35,2507,38,4629,28251,28600,14805,7840,245370,119,43647,359,129523,794,43,59,6,Infiltration
80,2161,581,3,99307,856,565,88,326.5,88,757,48,402.5,62,165549,4029,3619,4186,2527,82,92622,7236,4224,5429,20,30530,9481,728,27823,20,1,0,0,0,1,95,1,4,8,0,0,0,32,35,65,25,97,1432,764.5,99,9801,7,655,728,905,9376,60,7036,3259,88,9680,49,3787,22,1877,20387,52778,92797,5839,180674,729,3106,3369,176333,80,3,78,6,DoS Hulk
195,2705,28,14,1526,1915,358,99,228.5,58,749,62,405.5,56,2755,72,6069,3020,19007,56,57227,2148,1126,45031,12,34102,9423,685,48824,61,1,0,0,0,1,1,1,1,9,0,0,0,56,39,51,13,85,1295,690,72,5184,3,727,127,740,1114,76,8496,346,52,5984,23,2435,24,2502,38838,61671,52081,9053,312855,573,67643,4247,450307,182,14,28,6,Infiltration
80,1851,257,3,56814,878,213,98,155.5,96,1287,98,692.5,61,259291,3411,337,3098,40844,33,85780,128,2191,14216,25,82111,3707,2610,8849,79,0,1,0,0,1,122,0,2,1,0,0,0,20,45,5,38,90,1135,612.5,118,13924,3,833,293,548,3031,80,4614,8528,49,8138,37,1991,48,3732,45752,58345,8734,7687,200461,442,38198,967,464436,555,8,49,6,DoS Hulk
100,54596,30,39,2450,847,686,48,367,21,891,44,467.5,89,9805,58,283,2254,7253,57,49549,2304,4692,25308,61,37727,709,3443,3435,99,0,1,0,0,1,1,0,0,8,0,0,0,52,35,80,32,47,1153,600,146,21316,0,770,399,910,4939,47,1773,8241,88,7151,18,4375,3,4069,29386,49373,23991,9550,47495,212,9287,5636,467396,203,35,80,6,BENIGN
96,12200,32,45,582,1350,979,45,512,23,344,53,198.5,48,6639,31,6651,3892,48366,60,61199,7453,2304,10645,10,85027,7090,2703,47593,72,1,1,0,0,1,1,0,0,7,0,0,0,30,30,94,5,44,1210,627,181,32761,2,157,250,973,1846,51,1245,7879,35,6349,44,4187,29,2502,46517,52624,16018,486,109217,334,56749,8499,18992,761,10,58,6,BENIGN
304,66529,43,25,4823,4423,180,69,124.5,18,157,53,105,58,9469,51,5053,1659,47658,19,85538,7007,1480,11958,81,97541,6246,886,27307,42,1,0,0,0,1,0,0,2,8,0,0,0,29,59,1,56,97,1112,604.5,143,20449,3,202,744,911,8005,31,5459,7776,84,4918,14,4867,25,3794,46456,62453,74158,6403,45325,716,80838,4007,427571,869,42,84,6,BENIGN
80,8434,55,44,19305,36394,491,54,272.5,38,315,94,204.5,37,34154,343,3280,340,7585,72,1026,9800,235,27598,76,95595,4096,2827,20772,92,0,0,0,0,1,1,1,16,16,0,0,0,22,45,53,18,60,1124,592,129,16641,2,608,372,113,1911,14,5520,7630,95,8419,11,3629,25,4005,37212,39739,18826,6774,199740,559,13292,9616,312227,363,15,27,6,Web Attack - XSS
271,85354,24,16,3143,4646,167,76,121.5,47,825,67,446,70,7593,71,8633,4871,22590,34,40376,1801,4401,5890,90,69882,851,1607,47504,16,0,1,0,0,1,1,1,4,2,0,0,0,23,26,14,86,87,1099,593,55,3025,9,295,231,581,3737,69,6298,6106,4,6420,22,929,10,1186,19785,45284,90386,6677,455408,343,9392,4343,476670,732,10,42,6,Infiltration
21,17024,24,40,6680,18320,466,47,256.5,36,1069,47,558,74,4010,150,5869,2057,33886,10,72595,653,231,8777,82,22246,6897,4812,35122,87,0,0,0,0,0,1,1,48,28,0,0,0,52,32,47,28,81,1103,592,170,28900,0,835,434,725,1681,24,6172,1308,62,6879,46,3971,5,4060,50858,33574,91067,8747,489764,486,24791,8993,221011,46,11,31,6,FTP-Patator
